SUBURB, non_agg_sex_assault, serious_assault_result_injury, assault_police, dang_negli_acts, theft_from_motor_veh, prop_dam_by_fire_expl, POSTCODE, blackmail_extor, receive_handle_proceeds_crime, abduc_harass_other, id, agg_sex_assault, graffiti, sct_residence, common_assault, theft_from_shop, agg_robbery, SUBURB_NUMBER, non_assault_sex_off, serious_assault_not_result_injury, murder, other_acts_intend_cause_injury, obtain_benefit_by_decept, sct_non_residence, theft_illegal_use_mv, threatening_beh, other_fraud_decep_rel_offences, other_hom_rel_offences, month_year, total_offences, trespass_other, other_theft, non_agg_robbery, other_prop_damage_envl
"SURREY DOWNS",0,1,0,0,3,0,"5126",0,0,0,4094,0,1,0,0,2,0,512602,0,0,0,0,0,0,0,0,0,0,"Oct 2019",14,0,6,0,1
"YATALA VALE",0,0,0,0,0,0,"5126",0,0,0,4105,0,0,0,0,0,0,512603,0,0,0,1,0,0,0,0,0,0,"Oct 2019",1,0,0,0,0
"WYNN VALE",0,1,2,0,3,1,"5127",0,1,0,4112,0,0,2,2,1,0,512701,0,0,0,0,0,0,2,0,0,0,"Oct 2019",25,2,3,0,5
"HOUGHTON",0,0,0,0,0,0,"5131",0,0,0,4122,0,0,0,0,0,0,513103,0,0,0,0,0,0,0,0,0,0,"Oct 2019",1,0,1,0,0
"LOWER HERMITAGE",0,0,0,0,0,0,"5131",0,0,0,4128,0,0,0,0,0,0,513102,0,0,0,0,0,1,0,0,0,0,"Oct 2019",1,0,0,0,0
"PARACOMBE",0,0,0,0,1,0,"5132",0,0,0,4131,0,0,0,0,0,0,513201,0,0,0,0,0,0,0,0,0,0,"Oct 2019",2,0,1,0,0
"SHEIDOW PARK",0,0,0,0,1,0,"5158",0,0,0,4139,0,1,1,1,0,0,515803,0,2,0,0,1,1,4,0,0,0,"Oct 2019",19,0,5,0,2
"WOODVILLE SOUTH",0,0,0,0,3,0,"5011",0,2,0,414,0,0,1,2,1,0,501103,0,2,0,0,0,1,0,1,0,0,"Oct 2019",21,2,5,0,1
"TROTT PARK",0,0,0,0,0,0,"5158",0,0,0,4151,0,0,0,0,0,0,515804,0,0,0,0,0,0,1,0,0,0,"Oct 2019",4,0,0,0,3
"ASHTON",0,0,0,0,1,0,"5137",0,0,0,4162,0,0,0,0,0,0,513701,0,0,0,0,0,0,0,0,0,0,"Oct 2019",1,0,0,0,0
"BASKET RANGE",0,0,0,0,0,0,"5138",0,0,0,4167,0,0,0,1,0,0,513801,0,1,0,0,0,0,0,0,0,0,"Oct 2019",4,0,1,0,1
"HEATHFIELD",0,0,0,0,0,0,"5153",0,0,0,4176,0,0,0,0,0,0,515301,0,0,0,0,0,0,0,0,0,0,"Oct 2019",1,0,1,0,0
"BRIDGEWATER",0,0,0,0,0,0,"5155",0,0,0,4191,0,0,0,0,0,0,515501,0,0,0,0,0,0,0,1,0,0,"Oct 2019",3,0,1,0,1
"BOWDEN",0,0,0,0,6,0,"5007",0,0,0,42,0,0,4,0,1,0,500701,0,1,0,0,0,2,3,0,0,0,"Oct 2019",39,0,11,0,11
"UPPER STURT",0,0,0,0,0,0,"5156",0,0,0,4203,0,0,2,0,0,0,515601,0,0,0,0,0,0,1,0,1,0,"Oct 2019",7,0,2,0,1
"MACCLESFIELD",0,1,0,0,0,0,"5153",0,0,0,4213,0,0,0,0,0,0,515307,0,0,0,0,0,0,0,0,0,0,"Oct 2019",2,0,1,0,0
"MYLOR",0,0,0,0,0,0,"5153",0,0,0,4222,0,0,1,0,0,0,515304,0,0,0,0,0,0,1,0,0,0,"Oct 2019",2,0,0,0,0
"ALDGATE",0,0,0,0,0,0,"5154",0,0,0,4229,0,0,0,0,0,0,515401,0,0,0,0,0,0,0,0,0,0,"Oct 2019",1,0,1,0,0
"GREENHILL",0,0,0,0,0,0,"5140",0,0,0,4241,0,0,0,0,0,0,514001,0,0,0,0,0,0,0,0,0,0,"Oct 2019",1,0,0,0,1
"PICCADILLY",0,0,0,0,0,0,"5151",0,0,0,4259,0,0,1,0,0,0,515101,0,0,0,0,0,0,0,0,0,0,"Oct 2019",1,0,0,0,0
"WOODVILLE WEST",0,0,0,0,8,0,"5011",0,0,0,426,0,1,4,0,1,0,501104,0,0,0,0,0,0,0,1,0,0,"Oct 2019",37,3,13,0,6
"CLELAND",0,0,0,0,0,0,"5152",0,0,0,4261,0,1,0,0,0,0,515204,0,0,0,0,0,0,0,0,0,0,"Oct 2019",1,0,0,0,0
"CRAFERS",0,0,0,0,0,0,"5152",0,0,0,4267,0,0,0,0,0,0,515201,0,0,0,0,0,0,0,0,0,0,"Oct 2019",3,0,2,0,1
"CRAFERS WEST",0,0,0,0,0,0,"5152",0,0,0,4277,0,1,0,0,0,0,515202,0,0,0,0,0,0,0,0,0,0,"Oct 2019",5,1,3,0,0
"STIRLING",0,0,0,0,0,0,"5152",0,0,0,4286,0,0,1,1,1,0,515203,0,0,0,0,0,1,0,0,1,0,"Oct 2019",9,0,4,0,0
"HEWETT",0,0,0,0,0,0,"5118",0,0,0,4310,0,0,0,0,1,0,511809,0,0,0,0,0,0,0,0,0,0,"Oct 2019",2,1,0,0,0
"KANGAROO FLAT",0,0,0,0,0,0,"5118",0,0,0,4325,0,0,0,0,0,0,511810,0,0,0,0,0,0,0,0,0,0,"Oct 2019",1,0,1,0,0
"KANGARILLA",0,0,0,0,0,0,"5157",0,0,0,4331,0,0,0,0,0,0,515705,0,0,0,0,0,0,0,0,0,0,"Oct 2019",2,0,2,0,0
"HALLETT COVE",0,0,0,0,0,0,"5158",0,1,0,4338,0,0,2,1,4,0,515801,0,1,0,0,1,7,0,0,0,0,"Oct 2019",21,0,2,0,2
"O'HALLORAN HILL",0,0,0,0,0,0,"5158",0,0,1,4350,0,0,0,2,0,0,515802,0,0,0,0,0,0,0,1,0,0,"Oct 2019",8,0,3,0,1
"ALDINGA",0,0,0,1,0,2,"5173",0,0,0,4368,0,0,0,0,0,0,517301,0,0,0,0,0,1,0,0,1,0,"Oct 2019",21,0,11,0,5
"ATHOL PARK",0,0,0,0,6,0,"5012",0,1,0,438,0,0,1,0,0,0,501201,0,1,0,0,2,0,0,0,0,0,"Oct 2019",16,0,2,0,3
"ALDINGA BEACH",0,0,0,0,5,1,"5173",0,0,1,4380,0,1,3,2,3,0,517302,0,3,0,1,0,3,0,1,1,0,"Oct 2019",40,2,5,0,8
"PORT WILLUNGA",0,0,0,0,0,1,"5173",0,0,0,4392,0,0,1,0,0,0,517303,0,1,0,0,1,0,0,1,0,0,"Oct 2019",7,0,2,0,0
"PORT NOARLUNGA",0,1,0,0,1,1,"5167",0,0,0,4404,0,0,1,1,1,0,516701,0,1,0,0,0,0,0,0,0,0,"Oct 2019",9,0,2,0,0
"FLAGSTAFF HILL",0,0,0,0,1,0,"5159",0,0,0,4420,0,0,0,2,0,0,515903,0,2,0,0,0,0,1,0,0,0,"Oct 2019",11,2,2,0,1
"HAPPY VALLEY",0,1,0,0,2,1,"5159",0,0,0,4432,0,0,3,0,1,0,515904,0,3,0,0,2,1,0,1,0,0,"Oct 2019",23,1,4,0,3
"LONSDALE",0,0,0,0,2,1,"5160",0,2,0,4444,0,1,0,1,1,0,516001,0,0,0,1,0,8,1,0,0,0,"Oct 2019",27,1,3,1,4
"OLD REYNELLA",0,1,0,0,4,0,"5161",0,0,0,4456,0,1,1,1,8,0,516102,0,0,0,0,0,0,0,0,0,0,"Oct 2019",26,0,9,0,1
"REYNELLA",0,0,0,0,0,0,"5161",0,0,1,4468,0,1,2,1,0,0,516101,0,0,0,0,0,1,0,1,0,0,"Oct 2019",16,0,8,0,1
"REYNELLA EAST",0,1,2,0,0,0,"5161",0,0,0,4480,0,0,2,0,0,0,516103,0,0,0,0,0,1,0,0,1,0,"Oct 2019",8,0,0,0,1
"PORT NOARLUNGA SOUTH",0,0,0,0,0,1,"5167",0,0,0,4492,0,0,0,0,0,0,516702,0,1,0,1,0,0,1,0,0,0,"Oct 2019",5,0,1,0,0
"MANSFIELD PARK",0,2,1,0,19,0,"5012",0,1,0,450,0,0,1,1,1,0,501202,0,5,0,0,0,0,1,0,0,0,"Oct 2019",44,1,3,0,8
"NOARLUNGA CENTRE",0,0,0,0,1,3,"5168",0,1,0,4504,0,1,0,6,41,0,516802,0,9,0,0,1,0,1,0,1,0,"Oct 2019",84,1,10,0,8
"NOARLUNGA DOWNS",0,0,0,0,1,2,"5168",0,0,0,4516,0,0,2,1,1,0,516803,0,1,0,0,0,1,1,2,0,0,"Oct 2019",28,2,4,0,10
"OLD NOARLUNGA",0,2,0,0,1,0,"5168",0,0,0,4531,0,0,0,2,0,0,516801,0,3,0,0,0,1,1,0,0,0,"Oct 2019",17,0,3,0,4
"MOANA",0,1,0,0,0,0,"5169",0,0,0,4543,0,0,0,0,0,0,516901,0,0,0,0,0,0,0,0,0,0,"Oct 2019",2,0,0,0,1
"SEAFORD",0,2,0,0,4,1,"5169",0,0,0,4555,0,1,4,2,4,0,516902,0,0,0,1,0,1,0,1,0,0,"Oct 2019",46,1,17,0,7
"ABERFOYLE PARK",0,1,0,0,3,0,"5159",0,0,1,4567,0,0,1,1,1,0,515901,0,0,0,0,0,0,0,1,0,0,"Oct 2019",14,0,2,0,3
"COROMANDEL EAST",0,0,0,0,0,0,"5157",0,0,0,4590,0,0,0,0,0,0,515703,0,0,0,0,0,0,0,0,0,0,"Oct 2019",2,0,2,0,0
"CHRISTIES BEACH",0,3,0,0,9,0,"5165",0,1,0,4596,0,1,3,2,8,0,516501,0,4,0,0,0,4,3,2,1,0,"Oct 2019",68,1,17,0,9
"O'SULLIVAN BEACH",0,1,0,0,0,0,"5166",0,0,0,4608,0,0,1,0,1,0,516601,0,0,0,0,0,1,0,0,0,0,"Oct 2019",5,0,0,0,1
"WOODVILLE GARDENS",0,0,0,0,1,0,"5012",0,0,0,462,0,0,1,0,1,0,501203,0,3,0,0,1,1,0,0,0,0,"Oct 2019",15,1,3,0,3
"SEAFORD HEIGHTS",0,0,0,0,0,0,"5169",0,0,0,4620,0,0,0,0,0,0,516905,0,0,0,0,1,0,0,0,0,0,"Oct 2019",3,0,1,0,1
"SEAFORD MEADOWS",0,1,0,1,1,1,"5169",0,0,0,4632,0,1,3,2,0,0,516904,0,1,0,0,0,0,3,2,0,0,"Oct 2019",22,1,2,0,3
"SEAFORD RISE",0,0,0,0,0,0,"5169",0,0,0,4644,0,0,2,2,0,0,516903,0,1,0,0,2,1,1,0,1,0,"Oct 2019",15,0,1,0,4
"MASLIN BEACH",0,0,0,0,0,0,"5170",0,0,0,4656,0,0,0,0,0,0,517001,0,0,0,0,0,0,1,0,1,0,"Oct 2019",3,0,1,0,0
"MCLAREN FLAT",0,0,0,0,0,0,"5171",0,0,0,4672,0,0,0,0,0,0,517102,0,0,0,0,0,1,0,0,0,0,"Oct 2019",3,0,0,0,2
"MCLAREN VALE",0,0,0,0,3,0,"5171",0,0,0,4679,0,0,2,1,0,0,517103,0,0,0,0,0,0,1,0,0,0,"Oct 2019",14,5,0,0,2
"TATACHILLA",0,0,0,0,0,0,"5171",0,0,0,4691,0,0,0,0,0,0,517104,0,0,0,0,0,2,0,0,0,0,"Oct 2019",3,0,1,0,0
"HOPE FOREST",0,0,0,0,0,0,"5172",0,0,0,4701,0,0,0,0,0,0,517212,0,0,0,0,0,1,0,0,0,0,"Oct 2019",1,0,0,0,0
"WILLUNGA",0,0,0,0,0,0,"5172",0,0,0,4715,0,0,0,2,0,0,517204,0,1,0,0,0,0,0,0,0,0,"Oct 2019",4,0,0,0,1
"PORT ELLIOT",0,0,0,1,0,1,"5212",0,0,0,4727,0,0,0,1,1,0,521201,0,1,0,0,0,0,0,0,0,0,"Oct 2019",6,0,0,0,1
"MIDDLETON",0,0,0,0,0,0,"5213",0,0,0,4739,0,0,0,0,0,0,521301,0,0,0,0,0,0,1,0,0,0,"Oct 2019",1,0,0,0,0
"WOODVILLE NORTH",0,0,0,0,4,0,"5012",0,4,0,474,0,1,2,0,1,0,501204,0,1,0,0,0,0,1,0,0,0,"Oct 2019",25,2,7,0,2
"SELLICKS BEACH",0,2,0,0,0,0,"5174",0,0,0,4751,0,0,0,0,0,0,517401,0,1,0,0,0,0,1,0,0,0,"Oct 2019",9,0,2,0,3
"NORMANVILLE",0,0,0,1,0,0,"5204",0,0,0,4762,0,0,1,0,1,0,520402,0,1,0,0,0,0,0,0,0,0,"Oct 2019",5,1,0,0,0
"WIRRINA COVE",0,0,0,0,0,0,"5204",0,0,0,4784,0,0,0,0,0,0,520409,0,0,0,0,0,0,0,0,0,0,"Oct 2019",1,0,1,0,0
"MOUNT COMPASS",0,0,0,0,0,0,"5210",0,0,0,4790,0,0,0,0,0,0,521001,0,0,0,0,0,0,0,0,0,0,"Oct 2019",1,0,1,0,0
"ENCOUNTER BAY",0,0,0,0,1,0,"5211",0,0,0,4802,0,0,0,0,0,0,521101,0,1,0,0,0,0,0,0,0,0,"Oct 2019",4,0,0,0,2
"HAYBOROUGH",0,0,0,0,0,0,"5211",0,0,0,4814,0,0,0,2,0,0,521102,0,0,0,0,0,0,0,0,0,0,"Oct 2019",3,0,0,0,1
"SELLICKS HILL",0,0,0,0,0,0,"5174",0,0,0,4835,0,0,0,0,0,0,517402,0,0,0,0,0,1,0,0,0,0,"Oct 2019",1,0,0,0,0
"MEADOWS",0,0,0,0,1,0,"5201",0,0,0,4847,0,0,0,0,0,0,520104,0,1,0,0,0,0,0,0,0,0,"Oct 2019",2,0,0,0,0
"GILLMAN",0,0,0,0,0,0,"5013",0,0,0,486,0,0,0,0,0,0,501301,0,0,0,0,0,0,0,0,0,0,"Oct 2019",9,0,5,0,4
"MYPONGA",0,0,0,0,0,0,"5202",0,0,0,4865,0,0,1,0,0,0,520203,0,1,0,0,0,1,1,0,0,0,"Oct 2019",7,0,3,0,0
"PARAWA",0,0,0,0,1,0,"5203",0,0,0,4879,0,0,0,0,0,0,520302,0,0,0,0,0,0,0,0,0,0,"Oct 2019",1,0,0,0,0
"WATTLE FLAT",0,1,0,0,0,0,"5203",0,0,0,4884,0,0,0,0,0,0,520304,0,0,0,0,0,0,0,0,0,0,"Oct 2019",1,0,0,0,0
"YANKALILLA",0,0,0,0,0,0,"5203",0,0,0,4889,0,0,0,0,0,0,520301,0,1,0,0,0,0,0,0,0,0,"Oct 2019",2,0,1,0,0
"CARRICKALINGA",0,0,0,0,0,0,"5204",0,0,0,4902,0,0,0,0,0,0,520401,0,0,0,0,0,0,0,0,0,0,"Oct 2019",2,0,2,0,0
"MORPHETT VALE",0,2,2,0,10,4,"5162",0,2,0,4916,0,3,8,12,9,1,516201,0,17,0,0,1,5,4,2,2,0,"Oct 2019",151,6,37,0,24
"WOODCROFT",0,0,0,0,5,0,"5162",0,0,1,4928,0,0,0,2,0,0,516202,0,1,0,0,0,4,0,1,0,0,"Oct 2019",28,1,5,0,8
"HACKHAM",0,0,0,0,1,0,"5163",0,0,0,4940,0,1,1,0,2,0,516301,0,1,0,1,0,1,2,0,0,0,"Oct 2019",15,0,3,0,2
"HACKHAM WEST",0,7,0,1,5,0,"5163",0,0,0,4952,0,1,2,0,0,0,516302,0,1,0,0,4,0,1,0,1,0,"Oct 2019",36,0,7,0,6
"AMATA",0,0,0,0,0,0,"0872",0,0,0,496,0,0,0,0,0,0,87206,0,0,0,0,0,0,0,0,0,0,"Oct 2019",1,1,0,0,0
"HUNTFIELD HEIGHTS",0,1,0,0,2,0,"5163",0,0,0,4964,0,0,4,2,0,0,516304,0,2,0,0,0,0,1,0,1,0,"Oct 2019",20,1,3,0,3
"CHRISTIE DOWNS",0,4,2,0,2,0,"5164",0,0,0,4986,0,4,9,7,0,0,516401,0,5,0,1,1,3,1,1,0,0,"Oct 2019",70,3,10,0,17
"AMATA",0,1,1,0,0,0,"0872",0,0,0,500,0,0,0,1,0,0,87206,0,3,0,0,0,0,0,0,0,0,"Oct 2019",8,0,2,0,0
"GOOLWA",0,0,0,0,0,0,"5214",0,0,0,5018,0,0,0,0,1,1,521401,0,0,0,1,0,1,0,0,0,0,"Oct 2019",9,0,2,0,3
"GOOLWA BEACH",0,0,0,0,0,0,"5214",0,0,0,5030,0,0,1,1,0,0,521402,0,0,0,0,0,0,0,0,0,0,"Oct 2019",4,0,1,0,1
"GOOLWA NORTH",0,0,0,0,0,0,"5214",0,0,0,5042,0,0,0,0,0,0,521403,0,1,0,0,0,0,0,0,0,0,"Oct 2019",1,0,0,0,0
"GOOLWA SOUTH",0,1,0,0,0,0,"5214",0,2,0,5052,0,0,2,0,0,0,521404,0,1,0,0,1,3,1,0,0,0,"Oct 2019",13,1,0,0,1
"ISLAND BEACH",0,0,0,0,0,0,"5222",0,0,0,5066,0,0,0,0,0,0,522202,0,0,0,0,0,0,0,0,0,0,"Oct 2019",1,1,0,0,0
"MCCRACKEN",0,0,0,0,0,0,"5211",0,0,0,5073,0,0,0,0,2,0,521103,0,0,0,0,1,0,0,0,0,0,"Oct 2019",4,0,0,0,1
"VICTOR HARBOR",0,1,0,0,2,0,"5211",0,0,0,5089,0,0,1,1,0,0,521104,0,2,0,0,3,0,0,0,0,0,"Oct 2019",18,0,5,0,3
"SAPPHIRETOWN",0,0,0,0,0,0,"5222",0,0,0,5114,0,0,0,1,0,0,522201,0,0,0,0,0,0,0,0,0,0,"Oct 2019",1,0,0,0,0
"PALMER",0,0,0,0,0,0,"5237",0,0,0,5122,0,0,0,0,0,0,523704,0,0,0,0,0,1,0,0,0,0,"Oct 2019",3,1,1,0,0
"ANGAS VALLEY",0,0,0,0,0,0,"5238",0,0,0,5127,0,0,0,0,0,0,523809,0,0,0,0,0,0,0,0,0,0,"Oct 2019",1,0,1,0,0
"BOLTO",0,0,0,0,0,0,"5238",0,0,0,5130,0,0,0,0,0,0,523825,0,0,0,0,0,0,0,0,0,0,"Oct 2019",1,0,0,0,1
"COWIRRA",0,0,0,0,0,0,"5238",0,0,0,5141,0,0,0,0,0,0,523824,0,0,0,0,0,0,1,0,0,0,"Oct 2019",1,0,0,0,0
"EDEN VALLEY",0,0,0,0,0,0,"5235",0,0,0,5157,0,0,0,0,0,0,523502,0,0,0,0,0,0,0,0,0,0,"Oct 2019",1,0,1,0,0
"MOUNT PLEASANT",0,0,0,0,1,0,"5235",0,0,0,5164,0,0,1,0,0,0,523504,0,0,0,0,0,0,0,0,0,0,"Oct 2019",3,0,1,0,0
"IWANTJA",0,0,3,0,0,0,"0872",0,0,0,517,0,0,0,0,0,0,87209,0,0,0,0,0,0,0,0,0,0,"Oct 2019",3,0,0,0,0
"CUDLEE CREEK",0,1,0,0,0,0,"5232",0,0,0,5170,0,0,0,0,0,0,523201,0,0,0,0,0,0,0,0,0,0,"Oct 2019",3,0,1,0,1
"KINGSCOTE",0,0,0,0,0,0,"5223",0,0,0,5221,0,0,0,0,1,0,522324,0,1,0,0,0,1,0,0,0,0,"Oct 2019",6,0,0,0,3
"VIVONNE BAY",0,0,0,0,0,0,"5223",0,0,0,5247,0,0,0,0,0,0,522308,0,1,0,0,0,0,0,0,0,0,"Oct 2019",1,0,0,0,0
"HINDMARSH ISLAND",0,0,0,0,0,0,"5214",0,0,0,5251,0,0,1,0,0,0,521406,0,0,0,0,0,0,0,0,0,0,"Oct 2019",3,0,1,0,1
"PARNDANA",0,0,0,0,0,0,"5220",0,0,0,5262,0,0,0,0,0,0,522001,0,0,0,0,0,0,1,0,0,0,"Oct 2019",1,0,0,0,0
"LONG FLAT",0,0,0,0,0,0,"5253",0,0,0,5271,0,0,0,0,0,0,525316,0,0,0,0,0,1,1,0,0,0,"Oct 2019",2,0,0,0,0
"HAHNDORF",0,0,0,0,1,0,"5245",0,0,0,5276,0,0,0,0,0,0,524501,0,2,0,0,1,1,0,0,0,0,"Oct 2019",7,0,2,0,0
"MANNUM",0,1,0,2,0,0,"5238",0,0,0,5296,0,0,1,0,0,0,523827,0,4,0,0,1,2,0,0,0,0,"Oct 2019",20,0,4,0,5
"LITTLEHAMPTON",0,0,0,0,1,0,"5250",0,1,0,5322,0,0,2,1,2,0,525001,0,0,0,1,0,0,0,0,0,0,"Oct 2019",13,0,2,0,3
"TOTNESS",0,0,0,0,0,0,"5250",0,0,0,5334,0,0,0,0,0,0,525002,0,0,0,0,0,0,0,0,1,0,"Oct 2019",3,0,1,0,1
"MOUNT BARKER",0,1,0,0,3,1,"5251",0,2,0,5348,0,5,2,3,5,0,525101,0,2,0,2,1,0,1,0,1,0,"Oct 2019",53,3,14,0,7
"KALTJITI",0,0,0,0,0,0,"0872",0,0,0,536,0,0,0,0,0,0,87208,0,0,0,0,0,0,0,0,0,0,"Oct 2019",1,0,0,0,1
"TUNGKILLO",0,0,0,0,0,0,"5236",0,0,0,5369,0,0,0,0,0,0,523601,0,0,0,0,0,0,0,0,0,0,"Oct 2019",1,1,0,0,0
"APAMURRA",0,0,0,0,0,0,"5237",0,0,0,5376,0,0,0,0,0,0,523703,0,0,0,0,0,1,0,0,0,0,"Oct 2019",1,0,0,0,0
"LENSWOOD",0,0,0,0,0,0,"5240",0,0,0,5379,0,0,0,0,0,0,524001,0,0,0,0,0,0,0,0,0,0,"Oct 2019",1,0,0,0,1
"LOBETHAL",0,0,0,0,0,0,"5241",0,0,0,5386,0,0,0,0,0,0,524101,0,0,0,0,0,0,0,0,0,0,"Oct 2019",1,0,0,0,1
"BALHANNAH",0,0,0,0,0,0,"5242",0,0,0,5397,0,0,0,0,2,0,524201,0,0,0,0,0,0,0,0,0,0,"Oct 2019",5,0,3,0,0
"WEST HINDMARSH",0,0,0,1,4,0,"5007",0,0,0,54,0,0,1,0,0,0,500705,0,0,0,0,1,0,0,0,0,0,"Oct 2019",9,1,1,0,0
"OAKBANK",0,0,0,0,0,0,"5243",0,0,0,5408,0,0,0,0,0,0,524301,0,0,0,0,0,1,0,0,0,0,"Oct 2019",1,0,0,0,0
"MOUNT TORRENS",0,0,0,0,0,0,"5244",0,0,2,5417,0,0,0,0,0,0,524402,0,2,0,0,0,0,0,0,0,0,"Oct 2019",4,0,0,0,0
"WOODSIDE",0,0,0,0,0,0,"5244",0,1,0,5425,0,0,1,1,0,0,524403,0,0,0,0,0,0,0,0,0,0,"Oct 2019",4,0,0,0,1
"NAIRNE",0,0,0,0,1,1,"5252",0,0,0,5455,0,0,0,0,0,0,525201,0,1,0,0,0,0,0,0,0,0,"Oct 2019",3,0,0,0,0
"BURDETT",0,0,0,0,0,0,"5253",0,0,0,5473,0,0,0,0,0,0,525303,0,0,0,0,0,0,0,0,0,0,"Oct 2019",2,0,1,0,1
"MIMILI",0,0,0,0,0,0,"0872",0,0,0,550,0,0,0,0,0,0,87212,0,2,0,0,0,0,0,0,0,0,"Oct 2019",2,0,0,0,0
"STRATHALBYN",0,1,0,1,0,0,"5255",0,0,0,5500,0,1,0,2,0,0,525509,0,2,0,0,0,2,0,2,0,0,"Oct 2019",20,1,7,0,1
"TOOPERANG",0,0,0,0,0,0,"5255",0,0,0,5510,0,0,0,0,0,0,525520,0,0,0,0,0,0,0,0,0,0,"Oct 2019",1,0,0,0,1
"LANGHORNE CREEK",0,2,0,0,0,0,"5255",0,0,0,5516,0,0,1,0,0,0,525511,0,0,0,0,0,0,0,0,0,0,"Oct 2019",6,1,2,0,0
"MURRAY BRIDGE",0,1,3,2,20,0,"5253",0,1,0,5523,0,2,8,3,18,0,525315,0,12,0,1,0,13,2,3,2,0,"Oct 2019",137,4,23,0,19
"MURRAY BRIDGE EAST",0,0,0,0,0,0,"5253",0,0,0,5535,0,0,0,0,1,0,525313,0,0,0,0,0,0,0,0,0,0,"Oct 2019",2,0,1,0,0
"RIVERGLADES",0,1,0,0,0,0,"5253",0,0,0,5560,0,0,1,0,0,0,525312,0,0,0,0,0,0,1,0,0,0,"Oct 2019",4,0,0,0,1
"CALLINGTON",0,0,0,0,0,0,"5254",0,0,0,5580,0,0,0,0,0,0,525407,0,1,0,0,0,0,0,0,0,0,"Oct 2019",2,0,0,0,1
"MONARTO SOUTH",0,0,0,0,1,0,"5254",0,0,0,5591,0,0,0,0,0,0,525408,0,0,0,0,0,0,0,0,0,0,"Oct 2019",1,0,0,0,0
"MURPUTJA",0,0,0,0,0,0,"0872",0,0,0,560,0,0,0,0,0,0,87213,0,0,0,0,0,1,0,0,0,0,"Oct 2019",1,0,0,0,0
"WHITE HILL",0,0,0,0,0,0,"5254",0,0,0,5621,0,0,1,0,0,0,525414,0,0,0,0,0,1,0,0,0,0,"Oct 2019",2,0,0,0,0
"CANNAWIGARA",0,0,0,0,0,0,"5268",0,0,0,5647,0,0,1,0,0,0,526802,0,0,0,0,0,0,0,0,0,0,"Oct 2019",1,0,0,0,0
"KEPA",0,0,0,0,0,1,"5259",0,0,0,5666,0,0,0,0,0,0,525901,0,0,0,0,0,0,0,0,0,0,"Oct 2019",1,0,0,0,0
"MALINONG",0,0,0,0,0,0,"5259",0,0,0,5669,0,0,1,0,0,0,525909,0,0,0,0,0,0,0,0,0,0,"Oct 2019",1,0,0,0,0
"ELWOMPLE",0,0,0,0,0,0,"5260",0,0,0,5682,0,0,0,0,0,0,526002,0,1,0,0,0,0,0,0,0,0,"Oct 2019",1,0,0,0,0
"KEITH",0,1,0,0,0,0,"5267",0,0,0,5688,0,0,0,1,0,0,526706,0,0,0,0,0,2,1,0,0,0,"Oct 2019",7,0,1,0,1
"PIPALYATJARA",0,1,0,0,0,0,"0872",0,0,0,571,0,0,0,0,0,0,87215,0,0,0,0,0,0,0,0,0,0,"Oct 2019",3,0,1,0,1
"CLAYTON BAY",0,0,0,0,0,0,"5256",0,0,0,5727,0,0,1,0,0,0,525604,0,0,0,0,0,1,0,0,0,0,"Oct 2019",2,0,0,0,0
"MILANG",0,0,0,0,0,0,"5256",0,0,0,5733,0,0,0,1,0,0,525603,0,1,0,0,0,0,0,0,0,0,"Oct 2019",2,0,0,0,0
"COORONG",0,0,0,0,0,0,"5264",0,0,0,5752,0,0,0,0,0,0,526401,0,0,0,0,0,0,0,0,0,0,"Oct 2019",2,0,1,0,1
"MENINGIE",0,0,0,0,1,0,"5264",0,0,0,5757,0,0,0,0,0,0,526403,0,1,0,0,0,1,0,1,0,0,"Oct 2019",6,0,0,0,2
"BUNBURY",0,0,0,0,0,0,"5266",0,0,0,5779,0,0,0,0,0,0,526603,0,0,0,0,0,0,0,0,0,0,"Oct 2019",1,0,0,0,1
"BORDERTOWN",0,0,0,0,0,0,"5268",0,0,0,5791,0,0,0,1,0,0,526804,0,0,0,0,0,0,0,0,0,0,"Oct 2019",1,0,0,0,0
"BORDERTOWN",0,1,0,1,0,0,"5268",0,0,0,5794,0,0,1,2,0,0,526804,0,3,0,0,0,1,0,0,0,0,"Oct 2019",14,0,2,0,3
"MILLICENT",0,1,0,0,0,0,"5280",0,0,0,5812,0,0,1,0,0,0,528005,0,0,0,0,0,2,0,0,1,0,"Oct 2019",13,1,4,0,3
"PUKATJA",0,1,1,0,1,0,"0872",0,0,0,583,0,0,0,0,0,0,87207,0,1,0,0,0,0,0,0,0,0,"Oct 2019",4,0,0,0,0
"COMAUM",0,0,0,0,0,0,"5277",0,0,0,5868,0,0,0,0,0,0,527707,0,0,0,0,0,0,0,0,0,0,"Oct 2019",1,0,1,0,0
"NANGWARRY",0,1,0,0,0,0,"5277",0,0,0,5877,0,0,0,0,0,0,527704,0,0,0,0,0,0,0,0,0,0,"Oct 2019",2,1,0,0,0
"PENOLA",0,0,0,0,0,0,"5277",0,0,0,5887,0,0,0,0,0,0,527708,0,0,0,0,1,0,0,0,0,0,"Oct 2019",1,0,0,0,0
"NARACOORTE",0,0,0,0,2,0,"5271",0,2,0,5922,0,1,0,1,1,0,527110,0,0,0,0,1,2,1,0,0,0,"Oct 2019",20,1,5,0,3
